Mapping project name,ESCO-O*NET Crosswalk,,,,,
47-2073.00,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties.",http://data.europa.eu/esco/occupation/cb3c0f82-a79b-4518-ad1f-5463b3e74831,scraper operator,"Scraper operators work with a mobile piece of heavy equipment that scrapes the top layer of the ground and deposits it in a hopper to be hauled off. They drive the scraper over the surface to be scraped, adapting the speed of the machine to the hardness of the surface.",broadMatch
47-2073.00,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties.",http://data.europa.eu/esco/occupation/5f68c4c3-9d25-48e2-8efc-5471a80fb155,road construction worker,"Road construction workers perform road construction on earthworks, substructure works and the pavement section of the road. They cover the compacted soil with one or more layers. Road construction workers usually lay a stabilising bed of sand or clay first before adding asphalt or concrete slabs in order to finish a road.",broadMatch
47-2073.00,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties.",http://data.europa.eu/esco/occupation/426c8cca-31f7-4a88-af60-6f5365ab3a62,grader operator,Grader operators work with a heavy piece of mobile equipment that creates a flat surface by slicing off the top soil with a large blade. Graders usually provide a flat finish on the heavy earthmoving work performed by the scraper and bulldozer operators.,broadMatch
47-2081.00,Drywall and Ceiling Tile Installers,"Apply plasterboard or other wallboard to ceilings or interior walls of buildings. Apply or mount acoustical tiles or blocks, strips, or sheets of shock-absorbing materials to ceilings and walls of buildings to reduce or reflect sound. Materials may be of decorative quality. Includes lathers who fasten wooden, metal, or rockboard lath to walls, ceilings, or partitions of buildings to provide support base for plaster, fireproofing, or acoustical material.",http://data.europa.eu/esco/occupation/41a8e7c8-e1d8-4984-9b3c-dbbad1699f83,ceiling installer,"Ceiling installers install ceilings in buildings. They apply different techniques as the situation requires-for example when fire resistance is especially important, or when space is needed between the dropped ceiling and the next floor-or specialise in one.",broadMatch
47-2111.00,Electricians,"Install, maintain, and repair electrical wiring, equipment, and fixtures. Ensure that work is in accordance with relevant codes. May install or service street lights, intercom systems, or electrical control systems.",http://data.europa.eu/esco/occupation/4910419f-b4af-4f59-b544-9dbebc8a74f0,electrician,"Electricians fit and repair electrical circuits and wiring systems. They also install and maintain electrical equipment and machinery. This work can be performed indoors as well as outdoors, in nearly every type of facility.",exactMatch
47-2111.00,Electricians,"Install, maintain, and repair electrical wiring, equipment, and fixtures. Ensure that work is in accordance with relevant codes. May install or service street lights, intercom systems, or electrical control systems.",http://data.europa.eu/esco/occupation/5df63943-f1bc-4438-90f1-92768a7a23c8,industrial electrician,Industrial electricians install and maintain electricity cables and other electrical infrastructure in large industrial and commercial buildings. They perform inspections and repair defective parts of electrical systems to ensure efficiency.,broadMatch
47-2111.00,Electricians,"Install, maintain, and repair electrical wiring, equipment, and fixtures. Ensure that work is in accordance with relevant codes. May install or service street lights, intercom systems, or electrical control systems.",http://data.europa.eu/esco/occupation/5dbb9cf0-b226-402c-a295-2f42ef05ff8b,domestic electrician,Domestic electricians install and maintain electrical infrastructures and domestic machinery in homes and other residential buildings. They perform inspections and repair defective parts to ensure efficiency.,broadMatch
47-2111.00,Electricians,"Install, maintain, and repair electrical wiring, equipment, and fixtures. Ensure that work is in accordance with relevant codes. May install or service street lights, intercom systems, or electrical control systems.",http://data.europa.eu/esco/occupation/33960bab-4423-4808-af6c-ec2b485dba41,building electrician,Building electricians install and maintain electricity cables and other electrical infrastructure in buildings. They make sure installed electrical equipment is isolated and presents no fire hazards. They understand existing situations and make improvements if called for.,broadMatch
47-2111.00,Electricians,"Install, maintain, and repair electrical wiring, equipment, and fixtures. Ensure that work is in accordance with relevant codes. May install or service street lights, intercom systems, or electrical control systems.",http://data.europa.eu/esco/occupation/e859428d-6dbd-406b-bb2e-d5a0ae21df29,event electrician,"Event electricians set up and dismantle temporary, reliable electrical systems to support events. They work in locations without access to the power grid as well as locations with temporary power access. Their work is based on instruction, plans and calculations. They work indoors as well as outdoors. They cooperate closely with technical crew and operators.",broadMatch
47-2121.00,Glaziers,"Install glass in windows, skylights, store fronts, and display cases, or on surfaces, such as building fronts, interior walls, ceilings, and tabletops.",http://data.europa.eu/esco/occupation/5f9e0588-e819-42f7-9975-f53198666c07,plate glass installer,"Plate glass installers fit panes of glass into windows and other structural elements like glass doors, walls, fa̤ades and other structures.",exactMatch
47-2121.00,Glaziers,"Install glass in windows, skylights, store fronts, and display cases, or on surfaces, such as building fronts, interior walls, ceilings, and tabletops.",http://data.europa.eu/esco/occupation/211716b7-2857-40c8-a078-da983c78c70a,vehicle glazier,"Vehicle glaziers install glass in motor vehicles taking into account the automobile manufacturer specifications such as glass type, thickness, size and shape.  They order and inspect windows for specific automobile models and prepare the damaged areas to install new glass.",broadMatch
47-2121.00,Glaziers,"Install glass in windows, skylights, store fronts, and display cases, or on surfaces, such as building fronts, interior walls, ceilings, and tabletops.",http://data.europa.eu/esco/occupation/353a22a7-1c55-410c-a7a7-c531692b5e50,window installer,"Window installers place windows into structures and service them. They take out old windows if present, prepare the opening, mount the window, and attach it in place plumb, straight, square and watertight.",closeMatch
47-2121.00,Glaziers,"Install glass in windows, skylights, store fronts, and display cases, or on surfaces, such as building fronts, interior walls, ceilings, and tabletops.",http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,glass beveller,"Glass bevellers measure, cut, assemble and install flat glass and mirrors. They also load and unload glass, mirrors and equipment, drive to installation sites, install metal or wood frameworks that need to be fitted with glass, and work according to client specifications.",closeMatch
