d18408c1-c2ba-4835-9ee0-352705d807d0,,weegapparatuur gebruiken,http://data.europa.eu/esco/skill/d18408c1-c2ba-4835-9ee0-352705d807d0,033876f1-17a3-4383-a307-92b2b8e8b0ce,KN-1050,"Utilisation d'instruments de mesure (pige, balance, règle, ...)","Gebruik van meetinstrumenten (weegschaal, meetlat, ...)",,skos:narrowMatch,
80d3b9f6-2d66-4f16-b05c-af8ac6f0e9c9,,defecten op ruwe huiden identificeren,http://data.europa.eu/esco/skill/80d3b9f6-2d66-4f16-b05c-af8ac6f0e9c9,a93c2e3c-8d68-4b09-b554-ae648c76e803,KN-1051,Points de contrôle des peaux,Controlepunten voor de huiden,,skos:broadMatch,
1f67e478-292c-4db6-9f95-ef34f1e4ff9f,,stofferingsgereedschappen,http://data.europa.eu/esco/skill/1f67e478-292c-4db6-9f95-ef34f1e4ff9f,8ab1b749-7e35-46a2-b285-77363ecbe273,KN-10521,"Techniques de coupe, de découpe et de sciage des matières de rembourrage","Technieken voor knippen, snijden en zagen van vulmateriaal",,skos:narrowMatch,
289b28b6-6171-43ae-a634-009fa76de8b4,,meubelmakersmachines bedienen,http://data.europa.eu/esco/skill/289b28b6-6171-43ae-a634-009fa76de8b4,81da0e1d-e87b-4d96-9985-a72b90237e18,KN-10522,Utilisation des machines de garnissage,Gebruik van stoffeermachines,,skos:broadMatch,
1f67e478-292c-4db6-9f95-ef34f1e4ff9f,,stofferingsgereedschappen,http://data.europa.eu/esco/skill/1f67e478-292c-4db6-9f95-ef34f1e4ff9f,5ec7331d-bce5-4a57-bb05-2ada3b4f8d34,KN-10541,Techniques de fixation pour la garnissage,Bevestigingstechnieken voor bekleding,,skos:narrowMatch,
750c0a9d-248e-49f1-a270-1bfdcf980bbd,,thermische behandeling,http://data.europa.eu/esco/skill/750c0a9d-248e-49f1-a270-1bfdcf980bbd,2a3920a5-c510-4b42-8e6d-6f70b397286d,KN-1055,Procédés de traitement thermique,Procedés voor thermische behandeling,,skos:broadMatch,
530cb489-d900-46ab-9350-4d50ccd49eea,,lastechnieken,http://data.europa.eu/esco/skill/530cb489-d900-46ab-9350-4d50ccd49eea,25e64869-2f02-4372-afd8-ac270791bf1e,KN-1056,Utilisation d'appareil à dessouder,Het gebruik van afsmelttoestellen,,skos:narrowMatch,
857e8624-4db0-4725-a758-5914bd8cc350,,thermodynamica,http://data.europa.eu/esco/skill/857e8624-4db0-4725-a758-5914bd8cc350,615de04d-eb91-4cae-b435-c433e5d092b7,KN-1058,Thermique,Warmteleer,,skos:closeMatch,
cf9a4613-ff8a-40a7-931f-c6fba2cc3d50,,warmteoverdrachtprocessen,http://data.europa.eu/esco/skill/cf9a4613-ff8a-40a7-931f-c6fba2cc3d50,615de04d-eb91-4cae-b435-c433e5d092b7,KN-1058,Thermique,Warmteleer,,skos:narrowMatch,
2bbdea06-a265-42b5-bb4f-7241b661f069,,elektromechanica,http://data.europa.eu/esco/skill/2bbdea06-a265-42b5-bb4f-7241b661f069,9c06f6b4-9efb-45c0-8a48-4780d26dbbc9,KN-1060,Electromécanique,Elektromechanica,,skos:exactMatch,
f0737aae-0908-4c1b-a016-8858deecd8d8,,stoffeervullingen,http://data.europa.eu/esco/skill/f0737aae-0908-4c1b-a016-8858deecd8d8,63e7cf0a-bb56-4e00-afeb-907ea8e6efa8,KN-10601,Caractéristiques des matières de rembourrage,Eigenschappen van vulmateriaal,,skos:closeMatch,
fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,,gegevensmodellen,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,ee07bfab-caff-406f-8ac0-b8629a8137cf,KN-10641,Modèles de données,Datamodellen,,skos:exactMatch,
deb9b821-316f-45bb-a57b-fbce518a8161,,standaard maatsystemen voor kleding,http://data.europa.eu/esco/skill/deb9b821-316f-45bb-a57b-fbce518a8161,34f6d7d2-910a-4be5-8ae6-893d01931d1a,KN-1065,"Normalisation de système des tailles (tableau d'évolution, de mesures, ...)",Standaardisatie van maatsystemen,,skos:closeMatch,
8c86584c-5afb-414f-8983-2ee3da5eacfc,,soorten textielvezels,http://data.europa.eu/esco/skill/8c86584c-5afb-414f-8983-2ee3da5eacfc,e4d1443a-ef08-4c6e-8bf3-8426e9f72e6a,KN-1068,Caractéristiques des textiles enduits,Eigenschappen van gecoat textiel,,skos:closeMatch,
fa4ffcfa-c03a-4f23-b49e-dab0b406cda1,,textielafwerkingstechnologie,http://data.europa.eu/esco/skill/fa4ffcfa-c03a-4f23-b49e-dab0b406cda1,e4d1443a-ef08-4c6e-8bf3-8426e9f72e6a,KN-1068,Caractéristiques des textiles enduits,Eigenschappen van gecoat textiel,,skos:closeMatch,
e286eddc-75e5-4ae3-966b-ec89c1c046ba,,anatomie van dieren,http://data.europa.eu/esco/skill/e286eddc-75e5-4ae3-966b-ec89c1c046ba,57809bfe-9f0b-4720-8b41-cd79d466e1f9,KN-107,Anatomie animale,Dierlijke anatomie,,skos:exactMatch,
493b20c2-c435-449a-896e-0af057c41fef,,filmproductieproces,http://data.europa.eu/esco/skill/493b20c2-c435-449a-896e-0af057c41fef,f4e12906-cc17-4cf5-b1f0-13e7acbf7bf8,KN-10701,Etalonnage des couleurs et lumières,Kalibratie van kleuren en licht,,skos:broadMatch,
eee58e6d-4587-42f0-b9a0-fe055cfe2044,,animaties ontwikkelen,http://data.europa.eu/esco/skill/eee58e6d-4587-42f0-b9a0-fe055cfe2044,1fefdcb2-13d2-437c-b1bb-1f8b0c42717e,KN-10702,Stabilisation d'éléments filmés (traking),Stabilisatie (tracking),,skos:broadMatch,
493b20c2-c435-449a-896e-0af057c41fef,,filmproductieproces,http://data.europa.eu/esco/skill/493b20c2-c435-449a-896e-0af057c41fef,417be93e-625f-468c-b100-ac067a8de125,KN-10703,Suppression de fond vert (keying),"Keying (bluescreen, greenscreen)",,skos:broadMatch,
493b20c2-c435-449a-896e-0af057c41fef,,filmproductieproces,http://data.europa.eu/esco/skill/493b20c2-c435-449a-896e-0af057c41fef,cd77926a-a680-4d12-b1c3-7c4a1dd7e530,KN-10704,Cache / restore des éléments filmés,Cache / restore van gefilmde elementen,,skos:broadMatch,
97965983-0da4-4902-9daf-d5cd2693ef73,,3D-modellering,http://data.europa.eu/esco/skill/97965983-0da4-4902-9daf-d5cd2693ef73,32563087-8f1e-4711-8fb4-907a0070a33c,KN-10705,Gestion de passes de rendu 3D,3D-rendering,,skos:closeMatch,
aafbb139-02c6-4f35-bc62-ff73faf97d6d,,3D-schema's interpreteren,http://data.europa.eu/esco/skill/aafbb139-02c6-4f35-bc62-ff73faf97d6d,32563087-8f1e-4711-8fb4-907a0070a33c,KN-10705,Gestion de passes de rendu 3D,3D-rendering,,skos:closeMatch,
8e207517-34bf-4711-a0aa-c8a557ab692f,,special effects creëren,http://data.europa.eu/esco/skill/8e207517-34bf-4711-a0aa-c8a557ab692f,d272bfa9-c34a-4fca-b18c-6898f76032b2,KN-10706,Intégration des effets spéciaux,Integratie van speciale effecten,,skos:closeMatch,
30c6b17a-b6d7-4e67-bd16-5ce87947f9f3,,verftechnieken,http://data.europa.eu/esco/skill/30c6b17a-b6d7-4e67-bd16-5ce87947f9f3,f8cf62c1-25a2-4ddc-ac8f-70330604b111,KN-10707,Matte painting,Matte painting,,skos:broadMatch,
269b7ddb-f615-470b-998f-07940725c72e,,leertechnologie,http://data.europa.eu/esco/skill/269b7ddb-f615-470b-998f-07940725c72e,87131668-36d0-43e7-932f-4cbc2f7676ba,KN-1071,Accrochage manuel,Manueel ophangen,,skos:broadMatch,
164c9146-dbe9-4004-a78b-d04b00784211,,bedieningspaneel van de brander afstellen,http://data.europa.eu/esco/skill/164c9146-dbe9-4004-a78b-d04b00784211,c7ad8f70-cade-4b80-ba89-9d43e8b472ca,KN-1072,Techniques de régulation des installations thermiques,Regeltechnieken voor thermische installaties,,skos:closeMatch,
bf1f763e-c505-46e7-8af3-e48f13ec5f44,,regeltechniek,http://data.europa.eu/esco/skill/bf1f763e-c505-46e7-8af3-e48f13ec5f44,c7ad8f70-cade-4b80-ba89-9d43e8b472ca,KN-1072,Techniques de régulation des installations thermiques,Regeltechnieken voor thermische installaties,,skos:broadMatch,
f0de4973-0a70-4644-8fd4-3a97080476f4,,DevOps,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,4e4d05d0-c25c-4a00-9899-5a64b3affbab,KN-10721,DevOps,DevOps,,skos:exactMatch,
21d2f96d-35f7-4e3f-9745-c533d2dd6e97,,computerprogrammering,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,77376fe8-2881-4ce5-a1cb-d4e55f9cb6a0,KN-10722,Test driven development,Test driven development,,skos:broadMatch,
7bb5d9af-0a7e-48a7-a860-0e1ded0f6e75,,klantbeleving ontwerpen,http://data.europa.eu/esco/skill/7bb5d9af-0a7e-48a7-a860-0e1ded0f6e75,731a9a61-17fd-4ccf-a22c-ef4ec4e9614f,KN-10723,User Experience Design (UX),User Experience Design (UX),,skos:broadMatch,
21d2f96d-35f7-4e3f-9745-c533d2dd6e97,,computerprogrammering,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,9a9df904-8c88-4637-b66a-4c0b9e647068,KN-10724,Continuous delivery and deployment (CI/CD),Continuous integration and deployment (CI/CD),,skos:broadMatch,
4c9dad60-f9b0-45c6-94b8-21bc7c89596d,,kledingstukken in elkaar zetten,http://data.europa.eu/esco/skill/4c9dad60-f9b0-45c6-94b8-21bc7c89596d,214a387f-78a4-43c8-b71a-4de7d4325864,KN-1073,Utilisation de surjeteuse,Een overlockmachine,,skos:closeMatch,
7e2f6f05-d6ef-45f3-a33c-5d6d0b07e1cf,,kleding vermaken,http://data.europa.eu/esco/skill/7e2f6f05-d6ef-45f3-a33c-5d6d0b07e1cf,214a387f-78a4-43c8-b71a-4de7d4325864,KN-1073,Utilisation de surjeteuse,Een overlockmachine,,skos:closeMatch,
21d2f96d-35f7-4e3f-9745-c533d2dd6e97,,computerprogrammering,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,d326b7f6-5617-4473-b967-200b9e097c81,KN-10742,Hybrid Application Development Tools,Hybrid Application Development Tools,,skos:broadMatch,
51586df8-1c46-4b47-8583-773cb63bf00b,,R,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,9931ea1a-86ec-428a-9056-4de31a28d2f7,KN-10744,Langage informatique R,Programmeertaal R,,skos:exactMatch,
a4d336a6-9ffd-402a-91cc-f359716ba4e0,,ML (computerprogrammering),http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,623017f8-46ae-48c3-ba39-9abfceae8a35,KN-10745,Cloud ML,Cloud ML,,skos:broadMatch,
d63f49de-cb72-4ce3-9553-a374a4f32f52,,klantgegevens analyseren,http://data.europa.eu/esco/skill/d63f49de-cb72-4ce3-9553-a374a4f32f52,623017f8-46ae-48c3-ba39-9abfceae8a35,KN-10745,Cloud ML,Cloud ML,,skos:closeMatch,
c3a03c5a-c260-4c26-9b9a-873abb396f4d,,MATLAB,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,e29559a2-2d18-4332-9cca-0373e9c4a245,KN-10746,Matlab,Matlab,,skos:exactMatch,
8369c2d6-c100-4cf6-bd83-9668d8678433,,machinaal leren gebruiken,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,584dfa00-bebd-4f08-867a-48e281946ff4,KN-10747,TensorFlow,TensorFlow,,skos:closeMatch,
9effa3d7-c0c4-4583-ad94-b496ba5e5f2c,,dataminingmethoden,http://data.europa.eu/esco/skill/9effa3d7-c0c4-4583-ad94-b496ba5e5f2c,6e1631e0-0fff-4416-8b7d-76c03673ddf4,KN-10748,Méthodologie CRISP-DM,CRISP-DM methodologie,,skos:broadMatch,
1f857013-3fbc-4205-b904-fe6506744687,,fabricageprocessen van lederwaren,http://data.europa.eu/esco/skill/1f857013-3fbc-4205-b904-fe6506744687,2a45b671-4509-4160-aa39-819723048670,KN-1075,Elargissement manuel de peaux,Manueel huiden vergroten,,skos:broadMatch,
1b04fdae-b2b7-469d-bbe4-420a32b82071,,chiropractische terminologie,http://data.europa.eu/esco/skill/1b04fdae-b2b7-469d-bbe4-420a32b82071,b955332b-5aff-4715-b1ed-3898b224b62a,KN-10761,Principes et concept de la chiropratique,Chiropractische principes en concept,,skos:closeMatch,
c672c8e0-92f3-4018-a5e2-4a72f7109a8f,,chiropractisch onderzoek uitvoeren,http://data.europa.eu/esco/skill/c672c8e0-92f3-4018-a5e2-4a72f7109a8f,b955332b-5aff-4715-b1ed-3898b224b62a,KN-10761,Principes et concept de la chiropratique,Chiropractische principes en concept,,skos:closeMatch,
4104e1d4-2b34-4e5d-ae33-32c422c0b303,,chiropractische behandelingen ontwikkelen,http://data.europa.eu/esco/skill/4104e1d4-2b34-4e5d-ae33-32c422c0b303,e7a72650-a057-44d4-aca6-1069a4ed7b4c,KN-10762,"Méthodes de traitement chiropratique, indications et contre-indications","Chiropractische behandelingsmethodes, indicaties en contra-indicaties",,skos:closeMatch,
c672c8e0-92f3-4018-a5e2-4a72f7109a8f,,chiropractisch onderzoek uitvoeren,http://data.europa.eu/esco/skill/c672c8e0-92f3-4018-a5e2-4a72f7109a8f,e7a72650-a057-44d4-aca6-1069a4ed7b4c,KN-10762,"Méthodes de traitement chiropratique, indications et contre-indications","Chiropractische behandelingsmethodes, indicaties en contra-indicaties",,skos:closeMatch,
ec293b1e-baa2-4538-841b-0572f0da61fe,,osteopathische behandelingsplannen ontwikkelen,http://data.europa.eu/esco/skill/ec293b1e-baa2-4538-841b-0572f0da61fe,e7a72650-a057-44d4-aca6-1069a4ed7b4c,KN-10762,"Méthodes de traitement chiropratique, indications et contre-indications","Chiropractische behandelingsmethodes, indicaties en contra-indicaties",,skos:closeMatch,
4ce4dd33-7429-4e65-a055-6e46a34cb19b,,printplaten assembleren,http://data.europa.eu/esco/skill/4ce4dd33-7429-4e65-a055-6e46a34cb19b,2236ed7b-9bad-403e-866c-5bf81781e0db,KN-1077,Procédés de gravure de couches,Gravureprocedures,,skos:closeMatch,
9cd87d80-9718-47e1-9ed4-cd85cbfebd0a,,microassemblage,http://data.europa.eu/esco/skill/9cd87d80-9718-47e1-9ed4-cd85cbfebd0a,2236ed7b-9bad-403e-866c-5bf81781e0db,KN-1077,Procédés de gravure de couches,Gravureprocedures,,skos:closeMatch,
34dc9e73-c35e-46a4-a35d-4417b721437c,,grondstoffen voorbereiden,http://data.europa.eu/esco/skill/34dc9e73-c35e-46a4-a35d-4417b721437c,7538740d-b3e1-4691-83a0-503d792068b9,KN-1078,Procédés de traitement des matières,Stofbehandelingsprocedés,,skos:closeMatch,
44e2906f-48f2-48ee-88f8-351ecdb53f18,,hout bewerken,http://data.europa.eu/esco/skill/44e2906f-48f2-48ee-88f8-351ecdb53f18,7704d58d-9470-4243-8abf-ad4fcb582ca8,KN-10781,Processus de production des éléments en bois,Productieproces van houten elementen,,skos:closeMatch,
76526bf6-bada-4ca1-8e79-6b9d4228b607,,veiligheidsnormen voor elektrische apparatuur,http://data.europa.eu/esco/skill/76526bf6-bada-4ca1-8e79-6b9d4228b607,6d194c62-1c55-42cf-bb4f-5672f398236a,KN-1079,Règles de montage électrique,Voorschriften voor elektrische montage,,skos:closeMatch,
d15e92c4-c8dc-48cd-a1f6-94fe13347f87,,elektrische aansluitschema’s,http://data.europa.eu/esco/skill/d15e92c4-c8dc-48cd-a1f6-94fe13347f87,6d194c62-1c55-42cf-bb4f-5672f398236a,KN-1079,Règles de montage électrique,Voorschriften voor elektrische montage,,skos:closeMatch,
0c0488b3-fca5-4deb-865b-8dc605c3d909,,verkoopargumenten,http://data.europa.eu/esco/skill/0c0488b3-fca5-4deb-865b-8dc605c3d909,e36ac36c-ab34-42e9-981c-635b26f319e2,KN-108,Argumentation commerciale,Commerciële gesprekstechnieken,,skos:closeMatch,
8c86584c-5afb-414f-8983-2ee3da5eacfc,,soorten textielvezels,http://data.europa.eu/esco/skill/8c86584c-5afb-414f-8983-2ee3da5eacfc,a2b57dd4-6bd8-4387-b6d4-0ace584c0875,KN-1080,"Propriétés des fibres textiles (pouvoir absorbant, allongement, ...)","Eigenschappen van de textielvezels (absorberend vermogen, rek, ...)",,skos:closeMatch,
a4fdbe1e-4382-4bc9-8c41-5fb49b4ec4fd,,textielafwerkingsmachines bedienen,http://data.europa.eu/esco/skill/a4fdbe1e-4382-4bc9-8c41-5fb49b4ec4fd,b2225e3a-620c-47a2-8298-4f37d6a6c104,KN-1082,Traitement d'ennoblissement,Veredelingsbehandeling,,skos:closeMatch,
eb36eb53-eae4-4dee-9aa2-4ff44e8e4289,,textieldrukmachines bedienen,http://data.europa.eu/esco/skill/eb36eb53-eae4-4dee-9aa2-4ff44e8e4289,b2225e3a-620c-47a2-8298-4f37d6a6c104,KN-1082,Traitement d'ennoblissement,Veredelingsbehandeling,,skos:broadMatch,
4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,,geavanceerde productietechnieken toepassen,http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,cf56cd3b-f864-40f9-b4ab-8d2f49295106,KN-10821,Techniques de production,Productietechnieken,,skos:narrowMatch,
41ec47dd-08b3-464a-9c45-c706f3e74467,,industriële software,http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467,5cf1a2e4-c447-4f3d-b92d-09279567a7f9,KN-10822,Logiciel d'optimisation des scies,Software voor zaagoptimalisatie,,skos:broadMatch,
ab944aef-09dc-4047-a4ac-0048d8405fb3,,regels voor vergunningen,http://data.europa.eu/esco/skill/ab944aef-09dc-4047-a4ac-0048d8405fb3,e2245287-9694-48a1-90fe-ba592ee3d766,KN-10823,Certificats et licences,Attesten en vergunningen,,skos:narrowMatch,
cc63230c-356b-4c5b-950a-7e3b1ffe2dea,,textiel snijden,http://data.europa.eu/esco/skill/cc63230c-356b-4c5b-950a-7e3b1ffe2dea,0a1049f5-cf6e-4a62-80ab-e9dceca4e6cb,KN-1084,"Utilisation de tranchet, couteau demi-lune","Een mes, halvemaanvormig mes",,skos:closeMatch,
cc63230c-356b-4c5b-950a-7e3b1ffe2dea,,textiel snijden,http://data.europa.eu/esco/skill/cc63230c-356b-4c5b-950a-7e3b1ffe2dea,cdfe18e1-4aea-4d09-93cf-0fef8896fc18,KN-10841,"Techniques de coupe, de découpe, de parer et de couture des matériaux de revêtement","Technieken voor knippen, snijden, schalmen en naaien van bekledingsmaterialen",,skos:broadMatch,
dbb0afa6-4dd1-4ded-84e7-b2c706164bcc,,textieldruktechnologie,http://data.europa.eu/esco/skill/dbb0afa6-4dd1-4ded-84e7-b2c706164bcc,602a10fb-a4a9-4407-91bb-a790e94e58d6,KN-1085,"Utilisation d'instruments de mesure (spectromètre, radioscope, ...)","Meetinstrumenten (spectrofotometer, colorimeter, ...)",,skos:broadMatch,
0868eef3-2213-4572-9343-74931345a7d3,,ICT-systeem beheren,http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3,12559101-8df1-4e37-b6f5-08dfbcca0d35,KN-10861,Interopérabilité des produits et des systèmes,Interoperabiliteit van producten en systemen,,skos:closeMatch,
8520bff0-a5e7-47b2-8208-3d814b6ee3f0,,zeefdrukapparatuur voor textiel bedienen,http://data.europa.eu/esco/skill/8520bff0-a5e7-47b2-8208-3d814b6ee3f0,e2583ef1-2d2f-419e-aacc-a25cd312c79d,KN-1087,"Caractéristiques des fibres (poids, coloris, solidité, ...)","Eigenschappen van vezels (gewicht, kleur, sterkte, ...)",,skos:broadMatch,
8c86584c-5afb-414f-8983-2ee3da5eacfc,,soorten textielvezels,http://data.europa.eu/esco/skill/8c86584c-5afb-414f-8983-2ee3da5eacfc,e2583ef1-2d2f-419e-aacc-a25cd312c79d,KN-1087,"Caractéristiques des fibres (poids, coloris, solidité, ...)","Eigenschappen van vezels (gewicht, kleur, sterkte, ...)",,skos:closeMatch,
6a1092f5-e5f6-4f34-a5b4-64b350104987,,soorten wellnesscentra,http://data.europa.eu/esco/skill/6a1092f5-e5f6-4f34-a5b4-64b350104987,8e06860a-8206-4f7f-9c20-deba18766fed,KN-10881,"Soins machines, bains, spa, séances d'UV, sauna, hammam","Verzorgingen met toestellen, baden, spa, uv-sessies, sauna, hamam",,skos:closeMatch,
93460015-6948-42c8-a104-fbec998404cc,,gelicentieerde diergeneesmiddelen beheren,http://data.europa.eu/esco/skill/93460015-6948-42c8-a104-fbec998404cc,a276ce15-c882-4671-a3a0-4be246d9a5cf,KN-109,Règles de délivrance des médicaments vétérinaires,Voorschriften voor het toedienen van veterinaire medicijnen,,skos:closeMatch,
cc63230c-356b-4c5b-950a-7e3b1ffe2dea,,textiel snijden,http://data.europa.eu/esco/skill/cc63230c-356b-4c5b-950a-7e3b1ffe2dea,efa5880d-7125-4df8-8a3c-971bae507a4e,KN-1090,Utilisation de ciseaux manuels,Een manuele schaar,,skos:broadMatch,
21a40266-69b6-48be-b882-38b2f55fd703,,cosmetische pedicure,http://data.europa.eu/esco/skill/21a40266-69b6-48be-b882-38b2f55fd703,2361f5ab-f066-402a-971c-32ac86dcf4d8,KN-10901,Techniques de pédicure,Pedicuretechnieken,,skos:narrowMatch,
af43a17b-8ac2-4cff-8318-42701317daa7,,patrouilles coördineren,http://data.europa.eu/esco/skill/af43a17b-8ac2-4cff-8318-42701317daa7,57323787-332f-489b-abef-f32953964005,KN-10921,Rondes de patrouille,Patrouillerondes,,skos:broadMatch,
562b1180-83e7-4041-8468-2f28d03b7893,,stoffen strijken,http://data.europa.eu/esco/skill/562b1180-83e7-4041-8468-2f28d03b7893,7f3fb0a7-6c8e-438b-afbc-4dcc8b364c8e,KN-1093,Utilisation de fer/table aspirante,Strijktafel met afzuiging,,skos:broadMatch,
562b1180-83e7-4041-8468-2f28d03b7893,,stoffen strijken,http://data.europa.eu/esco/skill/562b1180-83e7-4041-8468-2f28d03b7893,847f002d-05d1-4420-8e6b-7aad06b03f1d,KN-1094,"Utilisation de forme chauffante (coquille à vapeur, ...)",Strijktunnel,,skos:broadMatch,
14ef75cd-ca1f-49c9-9478-ee611b7778fc,,psychologische diagnostiek,http://data.europa.eu/esco/skill/14ef75cd-ca1f-49c9-9478-ee611b7778fc,8ecaf100-9e79-4771-97fa-c4e94116fc6b,KN-10941,Psychodiagnostic,Psychodiagnostiek,,skos:exactMatch,
fcfe276a-ee17-490b-b179-3ceba754eba7,,psychologische gezondheidsanalyses bieden,http://data.europa.eu/esco/skill/fcfe276a-ee17-490b-b179-3ceba754eba7,8ecaf100-9e79-4771-97fa-c4e94116fc6b,KN-10941,Psychodiagnostic,Psychodiagnostiek,,skos:closeMatch,
d8567009-7c6f-43fb-82fb-7154ed8ebca9,,technische terminologie,http://data.europa.eu/esco/skill/d8567009-7c6f-43fb-82fb-7154ed8ebca9,76f4540b-5b24-4a6f-a3fc-79ff43e8d922,KN-10961,Terminologie culinaire,Keukenterminologie,,skos:broadMatch,
562b1180-83e7-4041-8468-2f28d03b7893,,stoffen strijken,http://data.europa.eu/esco/skill/562b1180-83e7-4041-8468-2f28d03b7893,9e61c787-04d0-41b5-ab5e-827dd8fa9753,KN-1098,Utilisation de thermocolleuse,Een strijkvlies,,skos:broadMatch,
15e0ae17-1efe-4e58-aff3-5bdb766de882,,zorgen voor de juiste porties,http://data.europa.eu/esco/skill/15e0ae17-1efe-4e58-aff3-5bdb766de882,6ec5cac2-6c63-42ce-8961-5dbee7a58422,KN-10981,Portionnement des plats,Portionering van gerechten,,skos:closeMatch,
ce2dbe33-9e13-47bb-91bf-00cf799ac34c,,schoonmaaktechnieken,http://data.europa.eu/esco/skill/ce2dbe33-9e13-47bb-91bf-00cf799ac34c,81ec4d97-de5d-4a24-b80f-0776ce5d74b2,KN-11,Procédures de nettoyage et de désinfection,Schoonmaak- en ontsmettingsprocedures,,skos:narrowMatch,
7ff2c668-0e86-418a-a962-4958262ee337,,communicatietechnieken gebruiken,http://data.europa.eu/esco/skill/7ff2c668-0e86-418a-a962-4958262ee337,03d3ed2f-2eae-42d5-9cda-55dffe7d8af3,KN-110,Techniques de communication,Communicatietechnieken,,skos:closeMatch,
705f5906-9b08-4562-9544-46f6ab944a7e,,bosbehoud,http://data.europa.eu/esco/skill/705f5906-9b08-4562-9544-46f6ab944a7e,f2af9749-b6f6-45e6-9682-dfd399a98fbb,KN-11001,Programmes de protection des espèces,Soortenbeschermingsprogramma's,,skos:closeMatch,
