Mapping project name,ESCO - CS NOC [1.0.9]
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-11-25
Classification 1 Name,Povolání ESCO
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.9
Classification 1 Language,cs
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Klasifikace zaměstnání CZ-ISCO
Classification 2 Concept type,unknown
Classification 2 Version,2020
Classification 2 Language,cs
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/857ed740-f4ae-43d0-8295-d6181f1d7eed,ředitel pohřební služby/ředitelka pohřební služby,http://data.europa.eu/esco/occupation/857ed740-f4ae-43d0-8295-d6181f1d7eed,5163.0,Pracovníci v pohřebnictví,,skos:closeMatch,
http://data.europa.eu/esco/occupation/42ff9e52-1f56-427d-b772-b9328c39b98a,kreslíř/křeslířka,http://data.europa.eu/esco/occupation/42ff9e52-1f56-427d-b772-b9328c39b98a,2651,Výtvarní umělci,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,vězeňský dozorce/vězeňská dozorkyně,http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,5413.6,Komisaři Vězeňské služby ČR,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51,pracovník služeb podpory pěstounské péče/pracovnice služeb podpory pěstounské péče,http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51,3412.5,Sociální pracovníci v oblasti péče o děti a mládež (kromě péče o zdravotně postižené),,skos:broadMatch,
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,odlévač betonových stavebních výrobků/odlévačka betonových stavebních výrobků,http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,8181.4,Obsluha strojů a zařízení na betonové výrobky,,skos:broadMatch,
http://data.europa.eu/esco/occupation/16cb1f72-3d8c-4404-84ec-9c31fbd7c86c,svářečský inženýr/svářečská inženýrka,http://data.europa.eu/esco/occupation/16cb1f72-3d8c-4404-84ec-9c31fbd7c86c,2144,Strojní inženýři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/211716b7-2857-40c8-a078-da983c78c70a,automechanik-specialista na skla/automechanička-specialistka na skla,http://data.europa.eu/esco/occupation/211716b7-2857-40c8-a078-da983c78c70a,7125.0,Sklenáři,,skos:broadMatch,nachadza sa vo vysvetlivkach autosklenar pod sklenarmi
http://data.europa.eu/esco/occupation/95324a4a-a5ea-4d89-8ede-4422ccb46a28,technik biochemik/technička biochemička,http://data.europa.eu/esco/occupation/95324a4a-a5ea-4d89-8ede-4422ccb46a28,3141,Technici a laboranti v biologických a příbuzných oborech (kromě zdravotnických),,skos:broadMatch,
http://data.europa.eu/esco/occupation/5a91a8bc-eb18-4c7e-847d-96cbcce5a47a,profesionální autor projevů/profesionální autorka projevů,http://data.europa.eu/esco/occupation/5a91a8bc-eb18-4c7e-847d-96cbcce5a47a,2641.0,Spisovatelé a příbuzní pracovníci,,skos:broadMatch,
http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2,soudní úředník/soudní úřednice,http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2,2612.2,Vyšší soudní úředníci,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/16bf6d6f-64ec-4f80-9070-f81a7b179d53,vedoucí výroby přesné mechaniky,http://data.europa.eu/esco/occupation/16bf6d6f-64ec-4f80-9070-f81a7b179d53,3122.3,Mistři a příbuzní pracovníci ve strojírenství,,skos:broadMatch,
http://data.europa.eu/esco/occupation/3e213d52-e7a0-4980-99d9-23da1f717f50,poradce pro politické kampaně/poradkyně pro politické kampaně,http://data.europa.eu/esco/occupation/3e213d52-e7a0-4980-99d9-23da1f717f50,2432.0,Specialisté pro styk s veřejností,,skos:broadMatch,
http://data.europa.eu/esco/occupation/2cec9e4a-5a37-4cb1-a8b7-2e8d94766417,vedoucí obsluhy strojů a zařízení,http://data.europa.eu/esco/occupation/2cec9e4a-5a37-4cb1-a8b7-2e8d94766417,3122,Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství),,skos:broadMatch,
http://data.europa.eu/esco/occupation/a8d05b64-f60b-4dd9-91c2-e2e63d82f2f5,konzul/konzulka,http://data.europa.eu/esco/occupation/a8d05b64-f60b-4dd9-91c2-e2e63d82f2f5,1112.1,"Velvyslanci, konzulové a příbuzní pracovníci",,skos:broadMatch,
http://data.europa.eu/esco/occupation/b3086ad2-1f3c-4a60-9bdb-8b4746989d4b,trenér tenisu/trenérka tenisu,http://data.europa.eu/esco/occupation/b3086ad2-1f3c-4a60-9bdb-8b4746989d4b,3422.1,Sportovní trenéři a instruktoři (kromě na školách),,skos:broadMatch,
http://data.europa.eu/esco/occupation/bc4d1659-6860-488e-bc13-e87eb0e36f67,nábytkový návrhář/nábytková návrhářka,http://data.europa.eu/esco/occupation/bc4d1659-6860-488e-bc13-e87eb0e36f67,2163.1,Průmysloví a produktoví designéři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a2494c65-11a8-4853-9371-c89333c33be1,velvyslanecký rada / velvyslanecká radová,http://data.europa.eu/esco/occupation/a2494c65-11a8-4853-9371-c89333c33be1,1112.1,"Velvyslanci, konzulové a příbuzní pracovníci",,skos:broadMatch,
http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,celník/celnice,http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,3351.5,Vrchní inspektoři Celní správy ČR,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/e6a3ce2e-c0f2-47a7-937a-61ae9abfe1fa,technik v oblasti metrologie/technička v oblasti metrologie,http://data.europa.eu/esco/occupation/e6a3ce2e-c0f2-47a7-937a-61ae9abfe1fa,3111.7,Technici v oblasti metrologie,,skos:broadMatch,"exact som dala - NSP ma metrologa a aj Technika v oblasti metrologie iba v 3111 preto som dal oboch MS, aj ked sa hodi EM podla nazvu"
http://data.europa.eu/esco/isco/C2131,"Biologové, botanici, zoologové a specialisté v příbuzných oborech",http://data.europa.eu/esco/isco/C2131,2131.8,Specialisté v laboratorních metodách,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,světelný designér/světelná designérka,http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,3435,Ostatní odborní pracovníci v oblasti umění a kultury,,skos:broadMatch,
http://data.europa.eu/esco/isco/C1343,Vedoucí a řídící pracovníci v oblasti péče o seniory,http://data.europa.eu/esco/isco/C1343,1343.2,Primáři v oblasti péče o seniory,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/080bce18-066b-4431-90ed-e07608f73fe0,pouliční umělec/pouliční umělkyně,http://data.europa.eu/esco/occupation/080bce18-066b-4431-90ed-e07608f73fe0,2659.0,Výkonní umělci a příbuzní specialisté jinde neuvedení,,skos:broadMatch,
http://data.europa.eu/esco/occupation/526ba8e1-fc71-4657-8d27-52f03e8ca81d,koordinátor péče o děti/koordinátorka péče o děti,http://data.europa.eu/esco/occupation/526ba8e1-fc71-4657-8d27-52f03e8ca81d,1341.3,Řídící pracovníci v oblasti mimoškolní výchovy,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a504e79e-f146-4773-a1cf-2b15b9d614db,řidič stěhovacích vozidel/řidička stěhovacích vozidel,http://data.europa.eu/esco/occupation/a504e79e-f146-4773-a1cf-2b15b9d614db,8332,"Řidiči nákladních automobilů, tahačů a speciálních vozidel",,skos:broadMatch,
http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,elektroinženýr/elektroinženýrka,http://data.europa.eu/esco/occupation/86ca306c-ab99-420a-9e2a-aa73c5c4de22,2151.6,"Inženýři elektrotechnici a energetici přístrojů, strojů a zařízení",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,vězeňský dozorce/vězeňská dozorkyně,http://data.europa.eu/esco/occupation/3327a087-cd36-4b02-ac1b-6455f59f9312,5413.5,Vrchní inspektoři Vězeňské služby ČR,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/d20fd82a-9d99-4335-ad83-87484e297a46,chovatel drůbeže/chovatelka drůbeže,http://data.europa.eu/esco/occupation/d20fd82a-9d99-4335-ad83-87484e297a46,6122.0,Chovatelé drůbeže,,skos:exactMatch,
http://data.europa.eu/esco/occupation/5fdfa822-c1ba-477e-87cc-3d742e59310d,přednášející v oboru biologie,http://data.europa.eu/esco/occupation/5fdfa822-c1ba-477e-87cc-3d742e59310d,2310,Učitelé na vysokých a vyšších odborných školách,,skos:broadMatch,
http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,audiovizuální technik/audiovizuální technička,http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,3521.1,Zvukaři a osvětlovači,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/e1106f6d-81fc-44f8-af94-8b7d2763065c,pomocný divadelní režisér/pomocná divadelní režisérka,http://data.europa.eu/esco/occupation/e1106f6d-81fc-44f8-af94-8b7d2763065c,3435.1,Asistenti režie,,skos:broadMatch,
http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad,meteorolog/meteoroložka,http://data.europa.eu/esco/occupation/1c862e14-80f8-4aa8-8f1c-fd2ca95b63ad,2112.0,Meteorologové,,skos:exactMatch,
http://data.europa.eu/esco/occupation/2ae76ccc-f02e-4eb6-b693-fff70ba8f409,pracovník služeb zajišťování dobrých životních podmínek dětí/pracovnice služeb zajišťování dobrých životních podmínek dětí,http://data.europa.eu/esco/occupation/2ae76ccc-f02e-4eb6-b693-fff70ba8f409,3412.5,Sociální pracovníci v oblasti péče o děti a mládež (kromě péče o zdravotně postižené),,skos:broadMatch,
http://data.europa.eu/esco/isco/C8312,"Signalisti, brzdaři, výhybkáři, posunovači",http://data.europa.eu/esco/isco/C8312,8312.7,Staniční dozorci (dělníci),,skos:narrowMatch,
http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,inženýr chemie/inženýrka chemie,http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67,2145.4,"Chemičtí inženýři přípravy a realizace investic, inženýringu a specialisté v příbuzných oborech",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/933a0762-1201-4855-909c-94403f6867a9,velkoobchodník s porcelánem a skleněnými výrobky/velkoobchodnice s porcelánem a skleněnými výrobky,http://data.europa.eu/esco/occupation/933a0762-1201-4855-909c-94403f6867a9,3324.0,Obchodní makléři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,celník/celnice,http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,3351.1,Vrchní referenti Celní správy ČR,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/802a0e5d-5625-4166-a1f0-d13e2586df55,grafik/grafička,http://data.europa.eu/esco/occupation/802a0e5d-5625-4166-a1f0-d13e2586df55,2651.3,Umělečtí grafici,,skos:exactMatch,
http://data.europa.eu/esco/isco/C3118,"Technici kartografové, zeměměřiči a pracovníci v příbuzných oborech",http://data.europa.eu/esco/isco/C3118,3118.1,Technici kartografové,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,manažer logistiky a distribuce/manažerka logistiky a distribuce,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1324.5,Řídící pracovníci v oblasti logistiky,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/c22724a3-079c-4897-bd92-d99e068b6ffc,obsluha pultruzních strojů,http://data.europa.eu/esco/occupation/c22724a3-079c-4897-bd92-d99e068b6ffc,8142.0,Obsluha strojů na výrobu a zpracování výrobků z plastu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/80a648c5-ecb7-40e6-a4d4-7680291ffa74,zkušební technik motorů kolejových vozidel/zkušební technička motorů kolejových vozidel,http://data.europa.eu/esco/occupation/80a648c5-ecb7-40e6-a4d4-7680291ffa74,3115.5,"Strojírenští technici kontroly kvality, laboranti",,skos:broadMatch,
http://data.europa.eu/esco/occupation/949bccd9-e1d2-4c57-b787-53b451aa1354,košíkář a pletař/košíkářka a pletařka,http://data.europa.eu/esco/occupation/949bccd9-e1d2-4c57-b787-53b451aa1354,7317.3,Umělečtí zpracovatelé proutí,,skos:broadMatch,
http://data.europa.eu/esco/occupation/fc1da244-880f-407d-bfa7-789a2f468ea0,trenér zvířat/trenérka zvířat,http://data.europa.eu/esco/occupation/fc1da244-880f-407d-bfa7-789a2f468ea0,5164.5,Cvičitelé zvířat jiných než služebních,,skos:narrowMatch,"zmenila som to z more specifik na more general "
http://data.europa.eu/esco/occupation/a2bc52c2-9802-4929-a95c-6379d9f19204,vedoucí pro konečnou úpravu usní,http://data.europa.eu/esco/occupation/a2bc52c2-9802-4929-a95c-6379d9f19204,1321.2,Řídící pracovníci ve zpracovatelském průmyslu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/16b974f4-cb8c-436c-8c05-a16957c40131,operátor velínu elektrárny na fosilní paliva/operátorka velínu elektrárny na fosilní paliva,http://data.europa.eu/esco/occupation/16b974f4-cb8c-436c-8c05-a16957c40131,3131.1,Operátoři velínů na výrobu a rozvod elektrické energie,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,správce webového obsahu/správkyně webového obsahu,http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,2513.0,Vývojáři webu a multimédií,,skos:broadMatch,
http://data.europa.eu/esco/occupation/b3b32930-05f0-4b2e-93bf-34d1e3f89a3b,letový instruktor/letová instruktorka,http://data.europa.eu/esco/occupation/b3b32930-05f0-4b2e-93bf-34d1e3f89a3b,3153.1,Piloti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/771244bf-b204-4e7f-8b25-ee523ae7b791,ortoptista/ortoptistka,http://data.europa.eu/esco/occupation/771244bf-b204-4e7f-8b25-ee523ae7b791,2267.2,Ortoptisté,,skos:exactMatch,
http://data.europa.eu/esco/occupation/b065b637-5cb5-44d9-8c39-08004b51734e,inženýr akustiky/inženýrka akustiky,http://data.europa.eu/esco/occupation/b065b637-5cb5-44d9-8c39-08004b51734e,2149,Specialisté v oblasti techniky v ostatních oborech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,technik výrobního procesu/technička výrobního procesu,http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,3113.7,Technici dispečeři v elektrotechnice a energetice,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/8050a89e-563b-4073-943b-84b0c4286c1f,specialista na pohlaví drůbeže/specialistka na pohlaví drůbeže,http://data.europa.eu/esco/occupation/8050a89e-563b-4073-943b-84b0c4286c1f,6122.0,Chovatelé drůbeže,,skos:broadMatch,
http://data.europa.eu/esco/isco/C3354,Pracovníci veřejné správy vydávající různá povolení,http://data.europa.eu/esco/isco/C3354,3343.9,Ostatní odborní pracovníci v administrativě a správě organizace,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/94d94bd0-9ac3-4bd8-81c0-c3fdf551aa16,sochař/sochařka,http://data.europa.eu/esco/occupation/94d94bd0-9ac3-4bd8-81c0-c3fdf551aa16,2651.1,Sochaři,,skos:exactMatch,
http://data.europa.eu/esco/isco/C8159,"Obsluha strojů na úpravu a výrobu textilních, kožešinových a kožených výrobků jinde neuvedená",http://data.europa.eu/esco/isco/C8159,8159.9,"Obsluha ostatních strojů na výrobu a úpravu textilních, kožených a kožešinových výrobků jinde neuvedená",,skos:narrowMatch,
http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93,lesní technik/lesní technička,http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93,3143.0,Technici v oblasti lesnictví a myslivosti,,skos:broadMatch,
http://data.europa.eu/esco/occupation/691d30cc-6b2c-4025-89b4-3e719fe664c7,kurátor výstavy/kurátorka výstavy,http://data.europa.eu/esco/occupation/691d30cc-6b2c-4025-89b4-3e719fe664c7,2621.2,Specialisté kurátoři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/46bbecf4-368a-44a8-9262-dcd775ae2c46,vrtač studní/vrtačka studní,http://data.europa.eu/esco/occupation/46bbecf4-368a-44a8-9262-dcd775ae2c46,8113.2,Vrtači při stavebních činnostech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/196a4c75-9591-436f-9677-67252df34c22,počítačový konstruktér střihů/počítačová konstruktérka střihů,http://data.europa.eu/esco/occupation/196a4c75-9591-436f-9677-67252df34c22,7532.3,"Střihači textilu, kůží a podobných materiálů",,skos:broadMatch,
http://data.europa.eu/esco/occupation/8befd482-70e2-4d1e-8a09-091e15fe85c3,učitel freinetovské školy/učitelka freinetovské školy,http://data.europa.eu/esco/occupation/8befd482-70e2-4d1e-8a09-091e15fe85c3,2341,Učitelé na 1. stupni základních škol,,skos:broadMatch,
http://data.europa.eu/esco/occupation/808b5940-8092-4f08-bc37-9b60ee5761d8,prubíř/prubířka,http://data.europa.eu/esco/occupation/808b5940-8092-4f08-bc37-9b60ee5761d8,2113.4,"Fyzikální chemici, chemici analytici",,skos:broadMatch,"doplnene podla NSP i ked to maju ako vyradene , miro"
http://data.europa.eu/esco/occupation/c011a88b-95ab-46ad-ad30-539e3fc56092,učitel literatury na střední škole / učitelka literatury na střední škole,http://data.europa.eu/esco/occupation/c011a88b-95ab-46ad-ad30-539e3fc56092,2330,"Učitelé na středních školách (kromě odborných předmětů), konzervatořích a na 2. stupni základních škol",,skos:broadMatch,
http://data.europa.eu/esco/occupation/86e8e172-234d-4e85-b9ae-6a4aecc2c321,horský vůdce/horská vůdkyně,http://data.europa.eu/esco/occupation/86e8e172-234d-4e85-b9ae-6a4aecc2c321,3423.0,Instruktoři a programoví vedoucí v rekreačních zařízeních a fitcentrech,,skos:broadMatch,
http://data.europa.eu/esco/occupation/a92a3e24-93f0-42b3-9ebb-d2d7d8a72cc5,geofyzik/geofyzička,http://data.europa.eu/esco/occupation/a92a3e24-93f0-42b3-9ebb-d2d7d8a72cc5,2114.3,Geofyzici,,skos:exactMatch,
http://data.europa.eu/esco/occupation/235ce16a-1ef7-4535-a82e-e371213c392b,operátor kyslíkárny/operátorka kyslíkárny,http://data.europa.eu/esco/occupation/235ce16a-1ef7-4535-a82e-e371213c392b,3133.0,Operátoři velínů pro chemickou výrobu (kromě zpracování ropy a zemního plynu),,skos:broadMatch,
http://data.europa.eu/esco/occupation/4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,obsluha papírenských strojů,http://data.europa.eu/esco/occupation/4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,8171,Obsluha strojů a zařízení na výrobu a zpracování papíru,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/eb7e42d0-9b3f-49ad-81f1-b9ee8491bf39,novinář se zaměřením na politiku/novinářka se zaměřením na politiku,http://data.europa.eu/esco/occupation/eb7e42d0-9b3f-49ad-81f1-b9ee8491bf39,2642.4,Novináři,,skos:broadMatch,
http://data.europa.eu/esco/occupation/384ed128-e86e-4dd8-96ff-b6e6657cb027,námořní inspektor/námořní inspektorka,http://data.europa.eu/esco/occupation/384ed128-e86e-4dd8-96ff-b6e6657cb027,3115.8,"Revizní technici ve strojírenství, technici STK",,skos:broadMatch,
http://data.europa.eu/esco/isco/C6330,Farmáři samozásobitelé ve smíšeném hospodářství,http://data.europa.eu/esco/isco/C6330,6330.0,Farmáři samozásobitelé ve smíšeném hospodářství,,skos:narrowMatch,
http://data.europa.eu/esco/occupation/5f9e0588-e819-42f7-9975-f53198666c07,sklenář/sklenářka,http://data.europa.eu/esco/occupation/5f9e0588-e819-42f7-9975-f53198666c07,7125.0,Sklenáři,,skos:exactMatch,
http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0,rozpočtář staveb/rozpočtářka staveb,http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0,2149.3,"Inženýři technologové, normovači v ostatních oborech",,skos:broadMatch,podla NSP
http://data.europa.eu/esco/occupation/cbdbe324-81fe-48da-a8f7-0106dd94a05b,kontrolor velínu pro zpracování plynu/kontrolorka velínu pro zpracování plynu,http://data.europa.eu/esco/occupation/cbdbe324-81fe-48da-a8f7-0106dd94a05b,3134.0,Operátoři velínů pro zpracování ropy a zemního plynu,,skos:broadMatch,
http://data.europa.eu/esco/occupation/6336c205-46bd-42f6-9e67-6b0be6e7618c,hydrogeolog/hydrogeoložka,http://data.europa.eu/esco/occupation/6336c205-46bd-42f6-9e67-6b0be6e7618c,2114.4,Hydrologové,,skos:closeMatch,
