0368c4d4-94cf-4168-a84d-283a25880e0d,1321.1.1.8,manager metaalproductie,http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d,4237ad01-32e8-4902-9c5a-9e52f09ac367,OP-193,Leidinggevende industriële productie,Chef d'équipe en industrie de production (h/f/x),,skos:narrowMatch,,Leidinggevende industriële productie
0368c4d4-94cf-4168-a84d-283a25880e0d,1321.1.1.8,manager metaalproductie,http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d,4237ad01-32e8-4902-9c5a-9e52f09ac367,OP-193,Leidinggevende industriële productie,Chef d'équipe en industrie de production (h/f/x),,skos:narrowMatch,,Chef d'équipe en industrie de production (h/f/x)
036dc42f-bd4d-4533-a3cc-fcd313227ce3,8211.1.1,assemblagetechnicus vliegtuigmotoren,http://data.europa.eu/esco/occupation/036dc42f-bd4d-4533-a3cc-fcd313227ce3,96dec227-ea15-4819-8630-db32654a665f,OP-359,Vliegtuigtechnicus,Technicien de maintenance en aéronautique (h/f/x),,skos:narrowMatch,,Vliegtuigtechnicus
036dc42f-bd4d-4533-a3cc-fcd313227ce3,8211.1.1,assemblagetechnicus vliegtuigmotoren,http://data.europa.eu/esco/occupation/036dc42f-bd4d-4533-a3cc-fcd313227ce3,96dec227-ea15-4819-8630-db32654a665f,OP-359,Vliegtuigtechnicus,Technicien de maintenance en aéronautique (h/f/x),,skos:narrowMatch,,Technicien de maintenance en aéronautique (h/f/x)
036dc42f-bd4d-4533-a3cc-fcd313227ce3,8211.1.1,assemblagetechnicus vliegtuigmotoren,http://data.europa.eu/esco/occupation/036dc42f-bd4d-4533-a3cc-fcd313227ce3,97fb4ff4-6b1f-47c0-8c11-34d9514bb7a6,OP-603,Machinebouwer,Constructeur de machines (h/f/x),,skos:narrowMatch,,Machinebouwer
036dc42f-bd4d-4533-a3cc-fcd313227ce3,8211.1.1,assemblagetechnicus vliegtuigmotoren,http://data.europa.eu/esco/occupation/036dc42f-bd4d-4533-a3cc-fcd313227ce3,97fb4ff4-6b1f-47c0-8c11-34d9514bb7a6,OP-603,Machinebouwer,Constructeur de machines (h/f/x),,skos:narrowMatch,,Constructeur de machines (h/f/x)
03b55cb5-9735-4582-8e20-2b1cb76635cb,1420.4.4,manager audiologiewinkel,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,63a5cd7c-7981-4da5-ae20-cb0ae913fb4d,OP-259,Winkelmanager,Responsable de magasin (h/f/x),,skos:narrowMatch,,Winkelmanager
03b55cb5-9735-4582-8e20-2b1cb76635cb,1420.4.4,manager audiologiewinkel,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,63a5cd7c-7981-4da5-ae20-cb0ae913fb4d,OP-259,Winkelmanager,Responsable de magasin (h/f/x),,skos:narrowMatch,,Responsable de magasin (h/f/x)
03b55cb5-9735-4582-8e20-2b1cb76635cb,1420.4.4,manager audiologiewinkel,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,59c5e7ee-0101-452c-88e4-84d301ac9e24,OP-341,Audioloog audicien,Audiologue-audicien (h/f/x),,skos:closeMatch,,Audioloog audicien
03b55cb5-9735-4582-8e20-2b1cb76635cb,1420.4.4,manager audiologiewinkel,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,59c5e7ee-0101-452c-88e4-84d301ac9e24,OP-341,Audioloog audicien,Audiologue-audicien (h/f/x),,skos:closeMatch,,Audiologue-audicien (h/f/x)
040f62f5-d570-4d3f-b732-c8ea4afc2738,3122.3.2,montageleider assemblage reservoirs,http://data.europa.eu/esco/occupation/040f62f5-d570-4d3f-b732-c8ea4afc2738,3ed275b6-2269-4db1-9c57-2d3ad9db026b,OP-179,Leidinggevende mechanische productie,Chef d'atelier de production mécanique et travail des métaux (h/f/x),,skos:narrowMatch,,Leidinggevende mechanische productie
040f62f5-d570-4d3f-b732-c8ea4afc2738,3122.3.2,montageleider assemblage reservoirs,http://data.europa.eu/esco/occupation/040f62f5-d570-4d3f-b732-c8ea4afc2738,3ed275b6-2269-4db1-9c57-2d3ad9db026b,OP-179,Leidinggevende mechanische productie,Chef d'atelier de production mécanique et travail des métaux (h/f/x),,skos:narrowMatch,,Chef d'atelier de production mécanique et travail des métaux (h/f/x)
040fcfa5-24be-43eb-afd5-828297175b16,4321.1.5,magazijnmedewerker kleding,http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,bb86bb0c-8062-4cd5-a257-186606056bbe,OP-391,Magazijnmedewerker,Magasinier (h/f/x),,skos:narrowMatch,,Magazijnmedewerker
040fcfa5-24be-43eb-afd5-828297175b16,4321.1.5,magazijnmedewerker kleding,http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,bb86bb0c-8062-4cd5-a257-186606056bbe,OP-391,Magazijnmedewerker,Magasinier (h/f/x),,skos:narrowMatch,,Magasinier (h/f/x)
0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,8160.22,koffiemaler,http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,e4dbd033-f00a-4471-adac-a4e101db8db5,OP-235,Menger-bereider van grondstoffen,Préparateur de matières premières (h/f/x),,skos:narrowMatch,,Menger-bereider van grondstoffen
0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,8160.22,koffiemaler,http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,e4dbd033-f00a-4471-adac-a4e101db8db5,OP-235,Menger-bereider van grondstoffen,Préparateur de matières premières (h/f/x),,skos:narrowMatch,,Préparateur de matières premières (h/f/x)
0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,8160.22,koffiemaler,http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,af332f1f-8134-4799-92e7-00d6f2119e2d,OP-529,Productieoperator voedingsindustrie,Opérateur de production en industrie alimentaire (h/f/x),,skos:narrowMatch,,Productieoperator voedingsindustrie
0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,8160.22,koffiemaler,http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,af332f1f-8134-4799-92e7-00d6f2119e2d,OP-529,Productieoperator voedingsindustrie,Opérateur de production en industrie alimentaire (h/f/x),,skos:narrowMatch,,Opérateur de production en industrie alimentaire (h/f/x)
0464b062-cea6-4164-b10d-956c61956ae7,2529.5,ict security administrator,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,397c9e4c-7dc9-4b3c-93c2-6f79a6b98c4a,OP-200,Netwerkbeheerder,Gestionnaire de réseau (h/f/x),,skos:narrowMatch,,Netwerkbeheerder
0464b062-cea6-4164-b10d-956c61956ae7,2529.5,ict security administrator,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,397c9e4c-7dc9-4b3c-93c2-6f79a6b98c4a,OP-200,Netwerkbeheerder,Gestionnaire de réseau (h/f/x),,skos:narrowMatch,,Gestionnaire de réseau (h/f/x)
046574a1-9bb3-4a80-8a7b-83dc7db1dae2,3123.1.1,voorman metselaar,http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,88eb0a47-d476-47c9-9c99-32806c3de5a4,OP-344,Metselaar,Maçon (h/f/x),,skos:narrowMatch,,Metselaar
046574a1-9bb3-4a80-8a7b-83dc7db1dae2,3123.1.1,voorman metselaar,http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,88eb0a47-d476-47c9-9c99-32806c3de5a4,OP-344,Metselaar,Maçon (h/f/x),,skos:narrowMatch,,Maçon (h/f/x)
046574a1-9bb3-4a80-8a7b-83dc7db1dae2,3123.1.1,voorman metselaar,http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,bc1d48d2-763e-477b-b1e8-d0038fdd0a14,OP-47,Werfleider,Chef de chantier (h/f/x),,skos:narrowMatch,,Werfleider
046574a1-9bb3-4a80-8a7b-83dc7db1dae2,3123.1.1,voorman metselaar,http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,bc1d48d2-763e-477b-b1e8-d0038fdd0a14,OP-47,Werfleider,Chef de chantier (h/f/x),,skos:narrowMatch,,Chef de chantier (h/f/x)
04849c5c-9236-4a75-aabb-11c6d03e459c,3115.1.7,technisch ingenieur vaartuigen,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,5dfdd8b5-ad6c-4f63-9da0-e8102cdf974c,OP-364,Werktuigkundige scheepvaart,Mécanicien de marine (h/f/x),,skos:narrowMatch,,Werktuigkundige scheepvaart
04849c5c-9236-4a75-aabb-11c6d03e459c,3115.1.7,technisch ingenieur vaartuigen,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,5dfdd8b5-ad6c-4f63-9da0-e8102cdf974c,OP-364,Werktuigkundige scheepvaart,Mécanicien de marine (h/f/x),,skos:narrowMatch,,Mécanicien de marine (h/f/x)
04b52c04-0620-4558-8f89-e252de2963ff,1221.1,veilinghuisdirecteur,http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff,bd724878-84eb-46c7-a4fc-f5c7e51566dd,OP-142,Salesteam verantwoordelijke,Responsable des ventes (h/f/x),,skos:narrowMatch,,Salesteam verantwoordelijke
04b52c04-0620-4558-8f89-e252de2963ff,1221.1,veilinghuisdirecteur,http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff,bd724878-84eb-46c7-a4fc-f5c7e51566dd,OP-142,Salesteam verantwoordelijke,Responsable des ventes (h/f/x),,skos:narrowMatch,,Responsable des ventes (h/f/x)
04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,1211.1.1,hoofd boekhouding,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,1311340b-1dd9-4fc1-9b2e-b8dcec91c4c9,OP-5,Boekhouder-boekhouder fiscalist,Comptable (h/f/x),,skos:broadMatch,,Boekhouder-boekhouder fiscalist
04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,1211.1.1,hoofd boekhouding,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,1311340b-1dd9-4fc1-9b2e-b8dcec91c4c9,OP-5,Boekhouder-boekhouder fiscalist,Comptable (h/f/x),,skos:broadMatch,,Comptable (h/f/x)
0552ff45-b282-455c-b431-fb05a0e00801,1219.5.2,manager gieterij,http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801,5bd047c5-a940-44b2-b192-77c7a90f367d,OP-153,Productiemanager,Responsable de production (h/f/x),,skos:narrowMatch,,Productiemanager
0552ff45-b282-455c-b431-fb05a0e00801,1219.5.2,manager gieterij,http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801,5bd047c5-a940-44b2-b192-77c7a90f367d,OP-153,Productiemanager,Responsable de production (h/f/x),,skos:narrowMatch,,Responsable de production (h/f/x)
05a06850-d465-481e-9d68-792d4ad1da3e,3311.3.2,valutatrader,http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e,f7922499-ca6b-48a4-956f-0ed7ac1b244c,OP-76,Agent financiële markten,Agent sur les marchés financiers (h/f/x),,skos:narrowMatch,,Agent financiële markten
05a06850-d465-481e-9d68-792d4ad1da3e,3311.3.2,valutatrader,http://data.europa.eu/esco/occupation/05a06850-d465-481e-9d68-792d4ad1da3e,f7922499-ca6b-48a4-956f-0ed7ac1b244c,OP-76,Agent financiële markten,Agent sur les marchés financiers (h/f/x),,skos:narrowMatch,,Agent sur les marchés financiers (h/f/x)
05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115.1.1,technisch ingenieur lucht- en ruimtevaart,http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,10203e69-1230-448a-af29-6981b7f8aa23,OP-95,Proces- en productontwikkelaar,Responsable de recherche et développement en industrie (h/f/x),,skos:narrowMatch,,Proces- en productontwikkelaar
05a55bb3-68d6-4ff0-83fd-46a68a45a598,3115.1.1,technisch ingenieur lucht- en ruimtevaart,http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598,10203e69-1230-448a-af29-6981b7f8aa23,OP-95,Proces- en productontwikkelaar,Responsable de recherche et développement en industrie (h/f/x),,skos:narrowMatch,,Responsable de recherche et développement en industrie (h/f/x)
05ae3e87-36ad-428f-a086-8a2ed458db3b,8172.5.3,operator tafelzaagmachine,http://data.europa.eu/esco/occupation/05ae3e87-36ad-428f-a086-8a2ed458db3b,de379bbf-b819-488c-bc90-d8a7f2ab6a59,OP-548,Operator in de houtzagerij,Opérateur de scierie (h/f/x),,skos:narrowMatch,,Operator in de houtzagerij
05ae3e87-36ad-428f-a086-8a2ed458db3b,8172.5.3,operator tafelzaagmachine,http://data.europa.eu/esco/occupation/05ae3e87-36ad-428f-a086-8a2ed458db3b,de379bbf-b819-488c-bc90-d8a7f2ab6a59,OP-548,Operator in de houtzagerij,Opérateur de scierie (h/f/x),,skos:narrowMatch,,Opérateur de scierie (h/f/x)
05ebeb56-6ceb-488d-ba91-ed15088efc8e,3123.1.2,voorman brugbouw,http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bc1d48d2-763e-477b-b1e8-d0038fdd0a14,OP-47,Werfleider,Chef de chantier (h/f/x),,skos:narrowMatch,,Werfleider
05ebeb56-6ceb-488d-ba91-ed15088efc8e,3123.1.2,voorman brugbouw,http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,bc1d48d2-763e-477b-b1e8-d0038fdd0a14,OP-47,Werfleider,Chef de chantier (h/f/x),,skos:narrowMatch,,Chef de chantier (h/f/x)
0611f232-b30e-46c7-9c26-2d59b1448e79,2632.4,criminoloog,http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,1b104564-a1a0-450d-bbde-ad6cc5d33cbb,OP-432,Onderzoeker humane wetenschappen,Chercheur en sciences sociales ou humaines (h/f/x),,skos:narrowMatch,,Onderzoeker humane wetenschappen
0611f232-b30e-46c7-9c26-2d59b1448e79,2632.4,criminoloog,http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,1b104564-a1a0-450d-bbde-ad6cc5d33cbb,OP-432,Onderzoeker humane wetenschappen,Chercheur en sciences sociales ou humaines (h/f/x),,skos:narrowMatch,,Chercheur en sciences sociales ou humaines (h/f/x)
061f56c6-36eb-4aa7-b5ef-98b7a569da1c,3521.1.12,video-operator,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,d9b78e8f-f273-4dec-b396-77cb4fc1d868,OP-404,Beeldopnametechnicus,Opérateur de prise de vue (h/f/x),,skos:narrowMatch,,Beeldopnametechnicus
061f56c6-36eb-4aa7-b5ef-98b7a569da1c,3521.1.12,video-operator,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,d9b78e8f-f273-4dec-b396-77cb4fc1d868,OP-404,Beeldopnametechnicus,Opérateur de prise de vue (h/f/x),,skos:narrowMatch,,Opérateur de prise de vue (h/f/x)
062d666b-8b5f-4ff2-9047-113831eb3e9f,5223.7.16,"verkoopspecialist vis, schaal- en weekdieren",http://data.europa.eu/esco/occupation/062d666b-8b5f-4ff2-9047-113831eb3e9f,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:closeMatch,,Winkelverkoper
062d666b-8b5f-4ff2-9047-113831eb3e9f,5223.7.16,"verkoopspecialist vis, schaal- en weekdieren",http://data.europa.eu/esco/occupation/062d666b-8b5f-4ff2-9047-113831eb3e9f,c6eda604-d594-4d41-ab67-3e2ef003641d,OP-716,Winkelverkoper,Vendeur de magasin (h/f/x),,skos:closeMatch,,Vendeur de magasin (h/f/x)
0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,1322.1.2,manager olie- en gaswinning,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,99a443a8-3ff0-4cf3-bf23-9f39fe8fac6d,OP-50,Verantwoordelijke ontginningen,Responsable d'exploitation de gisements et de carrières (h/f/x),,skos:narrowMatch,,Verantwoordelijke ontginningen
0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,1322.1.2,manager olie- en gaswinning,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,99a443a8-3ff0-4cf3-bf23-9f39fe8fac6d,OP-50,Verantwoordelijke ontginningen,Responsable d'exploitation de gisements et de carrières (h/f/x),,skos:narrowMatch,,Responsable d'exploitation de gisements et de carrières (h/f/x)
06351e17-67c4-44bc-adf7-64b73f92c3b5,3117.3,technicus metallurgie,http://data.europa.eu/esco/occupation/06351e17-67c4-44bc-adf7-64b73f92c3b5,28b0b0c6-0d84-4746-a1a5-bb25e7ef30a6,OP-117,Technicus onderzoek en ontwikkeling in de procesindustrie,Technicien en recherche et développement dans l'industrie de transformation (h/f/x),,skos:narrowMatch,,Technicus onderzoek en ontwikkeling in de procesindustrie
06351e17-67c4-44bc-adf7-64b73f92c3b5,3117.3,technicus metallurgie,http://data.europa.eu/esco/occupation/06351e17-67c4-44bc-adf7-64b73f92c3b5,28b0b0c6-0d84-4746-a1a5-bb25e7ef30a6,OP-117,Technicus onderzoek en ontwikkeling in de procesindustrie,Technicien en recherche et développement dans l'industrie de transformation (h/f/x),,skos:narrowMatch,,Technicien en recherche et développement dans l'industrie de transformation (h/f/x)
06351e17-67c4-44bc-adf7-64b73f92c3b5,3117.3,technicus metallurgie,http://data.europa.eu/esco/occupation/06351e17-67c4-44bc-adf7-64b73f92c3b5,e3665102-d28a-4ee3-86ea-3be53c9e4015,OP-181,Laborant industriële productie,Laborantin de production industrielle (h/f/x),,skos:closeMatch,,Laborant industriële productie
06351e17-67c4-44bc-adf7-64b73f92c3b5,3117.3,technicus metallurgie,http://data.europa.eu/esco/occupation/06351e17-67c4-44bc-adf7-64b73f92c3b5,e3665102-d28a-4ee3-86ea-3be53c9e4015,OP-181,Laborant industriële productie,Laborantin de production industrielle (h/f/x),,skos:closeMatch,,Laborantin de production industrielle (h/f/x)
06461fc3-1274-40a1-9322-dfc2753f5eea,8151.3,technicus spinnerij,http://data.europa.eu/esco/occupation/06461fc3-1274-40a1-9322-dfc2753f5eea,71d85096-ac76-4690-93e4-6925053da54d,OP-201,Leidinggevende textiel confectie en lederproductie,Chef d'équipe en production des industries des matériaux souples (h/f/x),,skos:narrowMatch,,Leidinggevende textiel confectie en lederproductie
06461fc3-1274-40a1-9322-dfc2753f5eea,8151.3,technicus spinnerij,http://data.europa.eu/esco/occupation/06461fc3-1274-40a1-9322-dfc2753f5eea,71d85096-ac76-4690-93e4-6925053da54d,OP-201,Leidinggevende textiel confectie en lederproductie,Chef d'équipe en production des industries des matériaux souples (h/f/x),,skos:narrowMatch,,Chef d'équipe en production des industries des matériaux souples (h/f/x)
0663da10-e42c-41e8-992c-07d00ac97bea,3119.15.6,kwaliteitstechnicus textiel,http://data.europa.eu/esco/occupation/0663da10-e42c-41e8-992c-07d00ac97bea,e3665102-d28a-4ee3-86ea-3be53c9e4015,OP-181,Laborant industriële productie,Laborantin de production industrielle (h/f/x),,skos:narrowMatch,,Laborant industriële productie
0663da10-e42c-41e8-992c-07d00ac97bea,3119.15.6,kwaliteitstechnicus textiel,http://data.europa.eu/esco/occupation/0663da10-e42c-41e8-992c-07d00ac97bea,e3665102-d28a-4ee3-86ea-3be53c9e4015,OP-181,Laborant industriële productie,Laborantin de production industrielle (h/f/x),,skos:narrowMatch,,Laborantin de production industrielle (h/f/x)
066a9d8f-3948-409c-a3cf-ed8ed37cfe22,7516.1,medewerker droogschuur,http://data.europa.eu/esco/occupation/066a9d8f-3948-409c-a3cf-ed8ed37cfe22,47a584fb-7c80-4c6c-80cd-9ef5607d2a02,OP-23,Tuinbouwmedewerker,Horticulteur (h/f/x),,skos:narrowMatch,,Tuinbouwmedewerker
066a9d8f-3948-409c-a3cf-ed8ed37cfe22,7516.1,medewerker droogschuur,http://data.europa.eu/esco/occupation/066a9d8f-3948-409c-a3cf-ed8ed37cfe22,47a584fb-7c80-4c6c-80cd-9ef5607d2a02,OP-23,Tuinbouwmedewerker,Horticulteur (h/f/x),,skos:narrowMatch,,Horticulteur (h/f/x)
066fe11d-10e4-4fec-bd27-3e78797500b9,8122.8,emailleur,http://data.europa.eu/esco/occupation/066fe11d-10e4-4fec-bd27-3e78797500b9,caa13466-ed80-4c14-a0e8-4926c77c1ac0,OP-505,Operator in de keramiekindustrie,Opérateur de fabrication de céramique (h/f/x),,skos:narrowMatch,,Operator in de keramiekindustrie
066fe11d-10e4-4fec-bd27-3e78797500b9,8122.8,emailleur,http://data.europa.eu/esco/occupation/066fe11d-10e4-4fec-bd27-3e78797500b9,caa13466-ed80-4c14-a0e8-4926c77c1ac0,OP-505,Operator in de keramiekindustrie,Opérateur de fabrication de céramique (h/f/x),,skos:narrowMatch,,Opérateur de fabrication de céramique (h/f/x)
068df7d1-516f-4829-b339-294cb0cf6318,3435.11,lichtontwerper,http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,a6fa2e17-5da2-4a45-9ef2-8c7b9e1fd569,OP-397,Licht- en beeldtechnicus podium- en audiovisuele producties,Eclairagiste spectacle (h/f/x),,skos:narrowMatch,,Licht- en beeldtechnicus podium- en audiovisuele producties
068df7d1-516f-4829-b339-294cb0cf6318,3435.11,lichtontwerper,http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,a6fa2e17-5da2-4a45-9ef2-8c7b9e1fd569,OP-397,Licht- en beeldtechnicus podium- en audiovisuele producties,Eclairagiste spectacle (h/f/x),,skos:narrowMatch,,Eclairagiste spectacle (h/f/x)
06ac0f53-431e-4bc6-acb8-2f5da041b5d3,2653.1.2,dansrepetitor,http://data.europa.eu/esco/occupation/06ac0f53-431e-4bc6-acb8-2f5da041b5d3,2ddb53aa-4eef-4b22-afcd-d452ef9b93dd,OP-457,Choreograaf,Chorégraphe (h/f/x),,skos:narrowMatch,,Choreograaf
06ac0f53-431e-4bc6-acb8-2f5da041b5d3,2653.1.2,dansrepetitor,http://data.europa.eu/esco/occupation/06ac0f53-431e-4bc6-acb8-2f5da041b5d3,2ddb53aa-4eef-4b22-afcd-d452ef9b93dd,OP-457,Choreograaf,Chorégraphe (h/f/x),,skos:narrowMatch,,Chorégraphe (h/f/x)
06bd6285-13ed-4ea7-90cc-e9638a0600a9,7412.1,accumonteur,http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,d0f506b4-0894-41bf-b1a4-e494c892bca3,OP-362,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,Mécanicien d'entretien autos et utilitaires légers (h/f/x),,skos:narrowMatch,,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen
06bd6285-13ed-4ea7-90cc-e9638a0600a9,7412.1,accumonteur,http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,d0f506b4-0894-41bf-b1a4-e494c892bca3,OP-362,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,Mécanicien d'entretien autos et utilitaires légers (h/f/x),,skos:narrowMatch,,Mécanicien d'entretien autos et utilitaires légers (h/f/x)
06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184,2163.1.3.2,ontwerper schoenen,http://data.europa.eu/esco/occupation/06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184,b2e698ca-5340-4037-b2ff-07c86d4294a8,OP-385,Mode- en textielontwerper,Créateur de mode et de textile (h/f/x),,skos:narrowMatch,,Mode- en textielontwerper
06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184,2163.1.3.2,ontwerper schoenen,http://data.europa.eu/esco/occupation/06f89f2c-c6e9-40c5-a4a5-0e34d5fbc184,b2e698ca-5340-4037-b2ff-07c86d4294a8,OP-385,Mode- en textielontwerper,Créateur de mode et de textile (h/f/x),,skos:narrowMatch,,Créateur de mode et de textile (h/f/x)
